# H_G  |  m_emu/g
-1.700000e+04	-6.421752e+01
-1.600000e+04	-6.421007e+01
-1.500000e+04	-6.402088e+01
-1.400000e+04	-6.406989e+01
-1.300000e+04	-6.401866e+01
-1.200000e+04	-6.378587e+01
-1.100000e+04	-6.360144e+01
-1.000000e+04	-6.351010e+01
-9.000005e+03	-6.351121e+01
-8.000000e+03	-6.329935e+01
-7.000000e+03	-6.293557e+01
-6.000010e+03	-6.294825e+01
-5.000000e+03	-6.265662e+01
-4.000030e+03	-6.225795e+01
-2.999875e+03	-6.152180e+01
-2.000010e+03	-6.045568e+01
-1.000000e+03	-5.598295e+01
-9.500025e+02	-5.542411e+01
-8.999990e+02	-5.481231e+01
-8.500005e+02	-5.435671e+01
-7.999945e+02	-5.367720e+01
-7.500080e+02	-5.274808e+01
-6.999985e+02	-5.194503e+01
-6.500010e+02	-5.074681e+01
-5.999960e+02	-4.963040e+01
-5.500020e+02	-4.811644e+01
-4.999995e+02	-4.660739e+01
-4.499985e+02	-4.479578e+01
-3.999950e+02	-4.273581e+01
-3.499860e+02	-4.013592e+01
-3.000035e+02	-3.701819e+01
-2.500015e+02	-3.306088e+01
-1.999980e+02	-2.839622e+01
-1.899995e+02	-2.706474e+01
-1.800045e+02	-2.572294e+01
-1.700020e+02	-2.414296e+01
-1.600000e+02	-2.277386e+01
-1.500080e+02	-2.107679e+01
-1.399970e+02	-1.916566e+01
-1.299905e+02	-1.752638e+01
-1.200035e+02	-1.582831e+01
-1.100010e+02	-1.398962e+01
-1.000020e+02	-1.222905e+01
-9.000240e+01	-1.063025e+01
-8.000405e+01	-9.215991e+00
-7.000515e+01	-7.777628e+00
-5.999850e+01	-6.487948e+00
-5.000370e+01	-5.334739e+00
-3.999755e+01	-4.190376e+00
-3.000260e+01	-3.192692e+00
-1.999530e+01	-2.304057e+00
-1.800215e+01	-2.114409e+00
-1.600280e+01	-1.913828e+00
-1.399765e+01	-1.706078e+00
-1.199865e+01	-1.517246e+00
-9.999695e+00	-1.339217e+00
-8.005250e+00	-1.159660e+00
-5.994175e+00	-9.594202e-01
-4.001780e+00	-7.563044e-01
-2.000435e+00	-5.793026e-01
-7.079550e-04	-3.660730e-01
2.003225e+00	-1.519718e-01
4.000605e+00	3.446224e-02
5.996125e+00	2.253335e-01
8.003170e+00	4.318717e-01
9.999570e+00	6.179895e-01
1.199275e+01	7.997875e-01
1.400045e+01	9.894805e-01
1.600085e+01	1.188964e+00
1.800370e+01	1.410905e+00
1.999730e+01	1.629356e+00
2.999815e+01	2.598656e+00
3.999620e+01	3.584678e+00
5.000155e+01	4.730568e+00
6.000480e+01	5.997949e+00
7.000080e+01	7.345908e+00
7.999775e+01	8.706095e+00
9.000250e+01	1.032090e+01
9.999770e+01	1.193168e+01
1.099950e+02	1.381487e+01
1.199945e+02	1.550196e+01
1.300035e+02	1.731794e+01
1.399990e+02	1.920372e+01
1.500040e+02	2.064739e+01
1.600010e+02	2.257891e+01
1.699945e+02	2.403723e+01
1.800010e+02	2.544853e+01
1.899995e+02	2.686868e+01
2.000005e+02	2.841528e+01
2.500005e+02	3.326005e+01
3.000005e+02	3.694254e+01
3.500025e+02	4.026008e+01
4.000015e+02	4.277087e+01
4.499975e+02	4.500365e+01
4.999995e+02	4.659439e+01
5.499995e+02	4.798070e+01
6.000055e+02	4.946072e+01
6.499985e+02	5.094296e+01
6.999980e+02	5.210138e+01
7.499975e+02	5.285687e+01
8.000020e+02	5.375823e+01
8.499980e+02	5.445663e+01
9.000050e+02	5.521807e+01
9.499950e+02	5.561235e+01
1.000004e+03	5.626361e+01
1.999995e+03	6.065247e+01
3.000050e+03	6.208303e+01
4.000010e+03	6.254308e+01
5.000000e+03	6.280886e+01
6.000015e+03	6.313125e+01
7.000005e+03	6.343795e+01
8.000010e+03	6.392177e+01
8.999990e+03	6.400693e+01
9.999995e+03	6.410636e+01
1.100000e+04	6.408162e+01
1.200000e+04	6.400661e+01
1.300000e+04	6.409986e+01
1.400000e+04	6.413966e+01
1.500000e+04	6.421530e+01
1.600005e+04	6.437150e+01
1.700050e+04	6.432315e+01
