Start Time:  09-04-2025 18:23:31          Time Completed:  09-04-2025 19:11:26      Elapsed Time:  00:47:55
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_1_17kG\MvsH_1_17kG.exp
Data File:     C:\IDEASVSM\LS_QC\Patron_SPM4.txt
Plot File:     C:\IDEASVSM\LS_QC\Patron_SPM4.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_1_17kG\MvsH_1_17kG.stp
VSM Data File: C:\IDEASVSM\LS_QC\Patron_SPM4.dat

***DATA***

Field(G)	 Moment(emu)	
-139.996 	-0.05307 	
-150.01 	-0.0586166 	
-160.001 	-0.0642821 	
-169.998 	-0.0698319 	
-180.011 	-0.0749045 	
-189.998 	-0.0792808 	
-199.997 	-0.083647 	
-250.004 	-0.0996533 	
-300.006 	-0.113835 	
-350.001 	-0.124677 	
-399.997 	-0.133359 	
-449.999 	-0.141214 	
-500.001 	-0.14697 	
-550.005 	-0.151553 	
-599.994 	-0.156883 	
-650.005 	-0.160082 	
-700 	-0.163852 	
-750.004 	-0.166305 	
-799.998 	-0.16892 	
-850.002 	-0.170882 	
-900.001 	-0.172871 	
-949.998 	-0.174799 	
-1000 	-0.176019 	
-2000.02 	-0.190073 	
-3000.02 	-0.193662 	
-4000.03 	-0.195802 	
-5000.02 	-0.196842 	
-6000.03 	-0.197708 	
-7000.01 	-0.198005 	
-8000.01 	-0.199187 	
-9000 	-0.199606 	
-10000 	-0.19961 	
-11000 	-0.200067 	
-12000 	-0.200855 	
-13000 	-0.201574 	
-14000 	-0.201773 	
-15000 	-0.202227 	
-16000 	-0.202584 	
-17000 	-0.202477 	
-16000 	-0.202323 	
-15000 	-0.201487 	
-14000 	-0.20225 	
-13000 	-0.202126 	
-12000 	-0.201377 	
-11000 	-0.201002 	
-10000 	-0.200883 	
-9000.01 	-0.200894 	
-7999.99 	-0.199977 	
-6999.99 	-0.198865 	
-5999.99 	-0.199242 	
-4999.98 	-0.198269 	
-4000.03 	-0.196795 	
-2999.73 	-0.194293 	
-2000 	-0.191159 	
-1000 	-0.177008 	
-950.007 	-0.174704 	
-899.997 	-0.172774 	
-849.999 	-0.17189 	
-799.991 	-0.169567 	
-750.012 	-0.166323 	
-699.997 	-0.163712 	
-649.997 	-0.159926 	
-599.998 	-0.156085 	
-549.999 	-0.151868 	
-499.998 	-0.146935 	
-449.998 	-0.141267 	
-399.993 	-0.136132 	
-349.971 	-0.12842 	
-300.001 	-0.119601 	
-249.999 	-0.108828 	
-199.999 	-0.0954189 	
-190.001 	-0.0913887 	
-179.998 	-0.0873043 	
-170.006 	-0.0824122 	
-159.999 	-0.0793295 	
-150.006 	-0.0742932 	
-139.998 	-0.067788 	
-129.99 	-0.0633922 	
-120.001 	-0.0591698 	
-110.005 	-0.0531105 	
-99.9991 	-0.0480076 	
-90.0061 	-0.0428402 	
-79.9986 	-0.0387442 	
-70.0058 	-0.0341476 	
-59.9983 	-0.0299325 	
-49.9989 	-0.0256129 	
-39.9916 	-0.0218782 	
-30.0011 	-0.018777 	
-19.9943 	-0.0159383 	
-18 	-0.0152592 	
-15.9956 	-0.0146605 	
-13.9978 	-0.0139628 	
-11.9943 	-0.0133653 	
-9.99789 	-0.0128103 	
-8.00758 	-0.0122023 	
-5.99166 	-0.0115825 	
-3.994 	-0.0109371 	
-1.99559 	-0.0103957 	
-0.00164889 	-0.00976907 	
 2.00691 	-0.00908557 	
 4.00481 	-0.00853549 	
 5.99837 	-0.00796149 	
 7.99888 	-0.00727172 	
 9.99754 	-0.00668599 	
 11.9925 	-0.00608266 	
 14.0039 	-0.00554667 	
 15.9979 	-0.00494399 	
 18.0091 	-0.00431058 	
 19.995 	-0.00382587 	
 29.999 	-0.000888053 	
 40.0019 	 0.00231197 	
 50.0054 	 0.00578677 	
 60.0049 	 0.00934969 	
 70.0008 	 0.0128875 	
 79.9977 	 0.0170497 	
 90.0031 	 0.0219539 	
 100.001 	 0.0272172 	
 109.997 	 0.0333519 	
 120.004 	 0.039461 	
 130.004 	 0.0453999 	
 140.001 	 0.0519795 	
 150.004 	 0.0563174 	
 160.004 	 0.0620747 	
 169.995 	 0.0679297 	
 179.998 	 0.0722838 	
 189.994 	 0.0770391 	
 200.001 	 0.0812532 	
 250 	 0.097804 	
 300.004 	 0.110718 	
 350 	 0.122992 	
 400.001 	 0.131581 	
 450.001 	 0.138762 	
 499.998 	 0.144308 	
 549.999 	 0.148628 	
 600.007 	 0.1531 	
 650.003 	 0.157388 	
 699.994 	 0.161054 	
 749.997 	 0.163929 	
 800.002 	 0.166377 	
 850.001 	 0.16795 	
 900.015 	 0.17047 	
 950.001 	 0.172046 	
 1000.01 	 0.174303 	
 2000.01 	 0.187868 	
 3000.03 	 0.192504 	
 4000.03 	 0.1939 	
 4999.99 	 0.194457 	
 6000.02 	 0.19554 	
 7000.01 	 0.196128 	
 8000.02 	 0.196946 	
 9000.01 	 0.197542 	
 10000 	 0.197398 	
 11000 	 0.198162 	
 12000 	 0.197447 	
 13000 	 0.198017 	
 14000 	 0.19792 	
 15000 	 0.197716 	
 16000.1 	 0.198776 	


	
	
