Start Time:  11-04-2025 13:53:34          Time Completed:  11-04-2025 14:43:11      Elapsed Time:  00:49:36
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.exp
Data File:     C:\IDEASVSM\LS_QC\Patron_SPM4c.txt
Plot File:     C:\IDEASVSM\LS_QC\Patron_SPM4c.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.stp
VSM Data File: C:\IDEASVSM\LS_QC\Patron_SPM4c.dat

***DATA***

Field(G)	 Moment(emu)	
-10000 	-0.188132 	
-11000 	-0.188343 	
-12000 	-0.188019 	
-13000 	-0.188634 	
-14000 	-0.1889 	
-15000 	-0.188809 	
-16000 	-0.188934 	
-17000 	-0.18867 	
-17546.1 	-0.188054 	
-17546.3 	-0.187992 	
-17546.4 	-0.18852 	
-17000 	-0.189397 	
-16000 	-0.189647 	
-15000 	-0.189126 	
-14000 	-0.188559 	
-13000 	-0.188423 	
-12000 	-0.187993 	
-11000 	-0.187602 	
-10000 	-0.187064 	
-9000 	-0.186809 	
-7999.99 	-0.18647 	
-7000.01 	-0.185094 	
-5999.99 	-0.184897 	
-5000 	-0.1838 	
-3999.98 	-0.181868 	
-2999.71 	-0.179306 	
-1999.99 	-0.174668 	
-999.992 	-0.161159 	
-949.993 	-0.159543 	
-900.004 	-0.158316 	
-849.993 	-0.15642 	
-800 	-0.15382 	
-749.994 	-0.151639 	
-699.992 	-0.149317 	
-649.995 	-0.146565 	
-600.004 	-0.143247 	
-550.002 	-0.139512 	
-500.002 	-0.135273 	
-450.001 	-0.130461 	
-399.998 	-0.12456 	
-349.981 	-0.117064 	
-299.995 	-0.109357 	
-249.992 	-0.09932 	
-200.001 	-0.0868983 	
-189.998 	-0.0827155 	
-179.998 	-0.0783034 	
-170.001 	-0.0746062 	
-160.005 	-0.0699188 	
-150 	-0.0664665 	
-139.995 	-0.062511 	
-129.999 	-0.0586831 	
-119.995 	-0.0545759 	
-109.999 	-0.0500452 	
-100.002 	-0.0456891 	
-89.9924 	-0.0420584 	
-80.0031 	-0.0384658 	
-70.0023 	-0.0346604 	
-60.0002 	-0.0311386 	
-49.9958 	-0.0279756 	
-39.9974 	-0.0255057 	
-29.9982 	-0.0229072 	
-19.9995 	-0.0203388 	
-17.9943 	-0.0196263 	
-16.0023 	-0.0189543 	
-14.0051 	-0.0183771 	
-11.9989 	-0.0178407 	
-10.0117 	-0.0173041 	
-7.99694 	-0.016742 	
-5.99152 	-0.0162016 	
-3.99346 	-0.0156786 	
-2.0019 	-0.0151688 	
 0.0112618 	-0.0146354 	
 1.9883 	-0.0140981 	
 4.00545 	-0.0135733 	
 6.00172 	-0.0130548 	
 7.99811 	-0.0125304 	
 9.99296 	-0.0118558 	
 12.0069 	-0.0113131 	
 14.0022 	-0.0107836 	
 16.0059 	-0.0102558 	
 17.998 	-0.00972421 	
 19.9922 	-0.00920549 	
 29.9981 	-0.00644792 	
 39.9911 	-0.00357846 	
 49.9958 	-0.000548332 	
 60.0054 	 0.00251251 	
 70.0031 	 0.00587357 	
 79.9995 	 0.0100763 	
 90.0029 	 0.0140098 	
 99.9976 	 0.0185003 	
 110.005 	 0.0232998 	
 119.991 	 0.0281906 	
 130.004 	 0.0334405 	
 140 	 0.0383233 	
 150.005 	 0.0433483 	
 160.005 	 0.0497048 	
 169.994 	 0.0539366 	
 179.995 	 0.0583532 	
 190.013 	 0.0632316 	
 200 	 0.0676419 	
 249.998 	 0.087453 	
 300.003 	 0.100532 	
 350.004 	 0.112041 	
 400.003 	 0.121615 	
 450.009 	 0.128059 	
 499.997 	 0.134029 	
 550.001 	 0.13933 	
 600.007 	 0.143548 	
 650 	 0.147824 	
 700.01 	 0.150685 	
 749.996 	 0.153673 	
 799.986 	 0.156016 	
 849.998 	 0.158438 	
 900.008 	 0.160195 	
 950.004 	 0.161774 	
 1000.01 	 0.163546 	
 2000 	 0.177378 	
 3000.02 	 0.1818 	
 4000.01 	 0.183506 	
 5000.03 	 0.184853 	
 5999.99 	 0.185981 	
 7000.02 	 0.186482 	
 8000.01 	 0.186919 	
 8999.98 	 0.187101 	
 9999.99 	 0.186916 	
 11000 	 0.186894 	
 12000 	 0.187214 	
 13000 	 0.187473 	
 14000 	 0.18746 	
 15000 	 0.188582 	
 16000 	 0.188149 	
 17000 	 0.188365 	
 17514.5 	 0.189717 	
 17514.7 	 0.189468 	

	
	
